SMILES1,SMILES2
Fc1c(F)c(F)c(I)c(F)c1F,Cc1cc(C)c(C#N)c(C)c1
O=C(O)C(=O)O,C(C=Cc1cccnc1)=Cc1cccnc1
C(=NN=Cc1cccnc1)c1cccnc1,O=C(O)CCC(=O)O
N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,N#CC(C#N)=c1cc(F)c(=C(C#N)C#N)cc1F
O=C(O)c1cc(Cl)cc(Cl)c1O,c1cc(-c2ccncc2)ccn1
Oc1cc(Br)cc(Br)c1,c1cc(-c2ccncc2)ccn1
O=C(O)c1cc(Cl)cc(Cl)c1O,c1cnccn1
CC(=O)OC1=CC2(OC(C)=O)CCC1C1C(=O)C=CC(=O)C12,O=C1C=CC(=O)C=C1
c1cc(N=Nc2ccncc2)ccn1,Oc1cc(O)c(Cl)cc1Cl
c1cc(N=Nc2ccncc2)ccn1,Oc1cc(O)c(Br)cc1Br
c1cc(N=Nc2ccncc2)ccn1,Oc1cc(O)c(I)cc1I
CC(C)c1cccc(C(C)C)c1O,c1cc(-c2ccncc2)ccn1
CC(C)c1cccc(C(C)C)c1O,c1ccc2nc3ccccc3nc2c1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(-c2cc(-c3cc4ccccc4c4ccccc34)ccn2)nc1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(-c2ccnc(-c3ccccn3)c2)cc1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(-c2cc(-c3ccc4ccccc4c3)ccn2)nc1
N#CC1=C(C#N)C(=O)C(C#N)=C(C#N)C1=O,c1ccc2ccccc2c1
N#CC1=C(C#N)C(=O)C(C#N)=C(C#N)C1=O,COc1ccc(OC)cc1
C(=Cc1ccncc1)c1ccncc1,COc1ccc(C(=O)O)cc1
CCOc1ccc(C(=O)O)cc1,C(=Cc1ccncc1)c1ccncc1
C(=Cc1ccncc1)c1ccncc1,CCCOc1ccc(C(=O)O)cc1
CCCCOc1ccc(C(=O)O)cc1,C(=Cc1ccncc1)c1ccncc1
CC1(C)C(=O)N(Br)C(=O)N1Br,c1cnccn1
COC(=O)c1ccncc1,CC1(C)C(=O)N(Br)C(=O)N1Br
CC(C)CC1C(=O)N(Br)C(=O)N1Br,COC(=O)c1ccncc1
FC(F)(F)c1ccncc1,CC1(C)C(=O)N(Br)C(=O)N1Br
COc1ccc2cccc(CCNC(C)=O)c2c1,CC(=O)C(=O)O
Oc1c(F)c(F)c(F)c(F)c1F,c1ccc2nsnc2c1
NC(N)=O,Cc1cnc(C)cn1
Cc1cnccn1,CNC(N)=S
NC(N)=O,Cc1nccnc1C
Cc1cnccn1,NC(N)=O
NC(N)=O,Cc1cncc(C)n1
Oc1cc(O)c(Cl)cc1Cl,COC(=O)c1ccc(C=Cc2ccncc2)cc1
COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1,C1CCNCC1
C=Cc1ccccc1,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
CN(C)c1ccccc1,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1,C=Cn1ccnc1
O=C(Cl)c1ccccc1,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
Cc1cnc(C)c(C)n1,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
CC(=O)Cl,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
C1CCNC1,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1
C1CNCCN1,O=C(O)CCC(=O)O
COc1ccc([N+](=O)[O-])c(N)c1,Nc1ccc([N+](=O)[O-])cn1
O=C(O)c1ccccc1,O=C(Oc1ccc(Cl)c2cccnc12)c1ccccc1
O=C(O)c1c(F)c(F)c(C(=O)O)c(F)c1F,Cc1cc(=O)[nH]c(=O)[nH]1
NC(N)=O,COc1cc(C(=O)O)cc(OC)c1O
O=C(O)CC(O)C(=O)O,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1
O=C(O)C(O)C(O)C(=O)O,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1
O=C(O)C=CC(=O)O,COc1cccc(C=Nc2cccnc2)c1O
O=C(O)CCC(=O)O,COc1cccc(C=Nc2cccnc2)c1O
NC(=O)Nc1ccccc1,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1
c1cc2ccc3cccc4ccc(c1)c2c34,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
c1ccc2c(c1)c1ccccc1c1ccccc21,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
O=C1CC(=O)NC(=S)N1,O=C1CC(=O)NC(=O)N1
Oc1c2ccccc2c(-c2c3ccccc3nc3ccccc23)c2ccccc12,c1c[nH]cn1
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,COc1cc(C=O)ccc1O
Fc1c(F)c(I)c(F)c(F)c1I,COc1cccc(C=Nc2ccc(C(C)=O)cc2)c1O
COc1cccc(C=Nc2ccc(C#N)cc2)c1O,Fc1c(F)c(F)c(I)c(I)c1F
COc1cccc(C=Nc2cccc(C(C)=O)c2)c1O,Fc1c(F)c(I)c(F)c(F)c1I
Fc1c(F)c(I)c(F)c(F)c1I,COc1cccc(C=Nc2ccc(C#N)cc2)c1O
Fc1c(F)c(F)c(I)c(I)c1F,COc1cccc(C=Nc2ccc(C(C)=O)cc2)c1O
Fc1c(F)c(I)c(F)c(F)c1I,COc1cccc(C=Nc2ccc3ccccc3c2)c1O
Fc1c(F)c(I)c(F)c(F)c1I,N#Cc1cccc(N)c1
Fc1c(F)c(I)c(F)c(F)c1I,Nc1cccnc1
Fc1c(F)c(I)c(F)c(F)c1I,CC(=O)c1ccc(N)cc1
Fc1c(F)c(I)c(F)c(F)c1I,Nc1ccc([N+](=O)[O-])cc1
Fc1c(F)c(I)c(F)c(F)c1I,COc1ccc(N)cn1
Fc1c(F)c(I)c(F)c(F)c1I,Nc1ccc(C(=O)c2ccccc2)cc1
O=C(O)CCCCC(=O)O,ON=Cc1ccnc2ccccc12
ON=Cc1ccnc2ccccc12,O=C(O)CCC(=O)O
O=C(O)C=CC(=O)O,ON=Cc1ccnc2ccccc12
O=c1c(O)c(O)c1=O,c1cn[nH]c1
Cc1ccc(S(=O)(=O)O)cc1,Nc1nnc(S(N)(=O)=O)s1
c1cc2sc3cc4c(cc3c2s1)sc1ccsc14,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1
c1cc2sc3cc4c(cc3c2s1)sc1ccsc14,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F
c1cncnc1,Nc1ccc(C(=O)O)c(O)c1
c1ccnnc1,Nc1ccc(C(=O)O)c(O)c1
ON=C1CCCCC1=NO,c1cc(-c2ccncc2)ccn1
Nc1ccccc1N,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
O=C(O)c1cccc(O)c1O,NC(=O)c1ccncc1
O=C(O)c1cc(O)ccc1O,NC(=O)c1ccncc1
Fc1c(F)c(C=Cc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(-c2ccncc2)c2c(-c3ccncc3)cccc2c1
N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,C1=CSC(=C2SC=CS2)S1
C1CN2CCN1CC2,N#CC1=C(N)N(c2ccccc2)C(=CC(=O)c2ccc(F)cc2)S1
Cc1cccnc1,Fc1c(F)c(F)c(I)c(F)c1F
CN(C)CCN(C)C,Fc1c(F)c(F)c(I)c(F)c1F
O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I,c1cc(-c2ccncc2)ccn1
O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I,CN(C)c1ccncc1
CCNCc1ccncc1,O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I
NC(N)=S,O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I
C1CSCCS1,O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I
CC(C)=NNC(=O)c1ccncc1,O=C(O)c1cc(O)ccc1O
Nc1cccc(C(=O)O)c1,CC(C)=NNC(=O)c1ccncc1
O=C(O)C=Cc1ccccc1,c1cc(-c2ccncc2)ccn1
Cc1ccc(C=CC(=O)O)cc1,c1cc(-c2ccncc2)ccn1
Cc1ccc(C=CC(=O)O)cc1,NC(=O)c1ccncc1
COc1ccc(C=CC(=O)O)cc1,c1cc(-c2ccncc2)ccn1
COc1ccc(C=CC(=O)O)cc1,NC(=O)c1ccncc1
COc1ccc(C=CC(=O)O)cc1OC,NC(=O)c1ccncc1
C1N2CN3CN1CN(C2)C3,Cc1ccccc1C(=O)O
Fc1c(F)c(I)c(F)c(F)c1I,C(=Cc1cccc2ccccc12)c1ccncc1
Fc1c(F)c(I)c(F)c(F)c1I,C(=Cc1ccncc1)c1ccccc1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2c(c1)ncn2Cc1ccncc1
c1ccc2c(c1)ncn2Cc1ccncc1,Fc1c(F)c(-c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
Fc1c(F)c(I)c(F)c(F)c1I,Cc1cc2ncn(Cc3ccncc3)c2cc1C
Fc1c(F)c(I)c(F)c(F)c1I,c1cc(Cn2ccnc2)ccn1
Fc1c(F)c(-c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(Cn2ccnc2)ccn1
c1cncc(Cn2cnc3ccccc32)c1,Fc1c(F)c(I)c(F)c(F)c1I
c1cncc(Cn2cnc3ccccc32)c1,Fc1c(I)c(F)c(I)c(F)c1I
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(-c2nccn2Cc2ccncc2)cc1
Fc1c(I)c(F)c(I)c(F)c1I,c1ccc(-c2nccn2Cc2ccncc2)cc1
Cc1cc2ncn(Cc3cccnc3)c2cc1C,Fc1c(F)c(F)c(I)c(I)c1F
Fc1c(F)c(I)c(F)c(F)c1I,Cc1cc2ncn(Cc3cccnc3)c2cc1C
Fc1c(I)c(F)c(I)c(F)c1I,Cc1cc2ncn(Cc3cccnc3)c2cc1C
Fc1c(F)c(I)c(F)c(F)c1I,c1cncc(Cn2ccnc2)c1
Fc1c(F)c(F)c(I)c(I)c1F,CN(C)c1ccncc1
O=C(O)CCCC(=O)O,Nc1nc(N)nc(-c2ccc(Cl)cc2)n1
Nc1cc(C(=O)O)cc(C(=O)O)c1,C(=Cc1ccncc1)c1ccncc1
O=C(O)c1sccc1Cl,c1ccc2nc3ccccc3cc2c1
O=[N+]([O-])c1ccc(O)c(C=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,CCN(CC)CC
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,c1cn(Cc2cc(Cn3ccnc3)cc(Cn3ccnc3)c2)cn1
CC1=C(C)SC(=C2SC(C)=C(C)S2)S1,CCn1c(=C(C#N)C#N)sc(=c2sc(=C(C#N)C#N)n(CC)c2=S)c1=S
O=C(Nc1ncnc2nc[nH]c12)c1ccccc1,O=C(O)CCCCC(=O)O
CC(C)C(C(N)=O)c1ccccc1,O=C(O)c1ccccc1O
c1cc2ccc3cccc4ccc(c1)c2c34,O=C(NN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(NC(=O)c1ccncc1)C3=O)c1ccncc1
O=C(O)Cc1cccc(Cl)c1,Nc1nc(N)nc(N)n1
O=C(O)Cc1ccc(Cl)cc1,Nc1nc(N)nc(N)n1
O=[N+]([O-])c1c(Br)c([N+](=O)[O-])c(Br)c([N+](=O)[O-])c1Br,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=[N+]([O-])c1c(I)c([N+](=O)[O-])c(I)c([N+](=O)[O-])c1I
O=C(O)c1ccccc1Nc1ccccc1,c1ccc2nc3ccccc3cc2c1
Fc1c(F)c(F)c(I)c(F)c1F,CCCCCCCCCCOc1ccc(C=Cc2ccncc2)cc1
O=C(O)c1ccccc1[N+](=O)[O-],Cc1ccnc(N)n1
O=C(O)c1ccc(O)cc1,Cc1ccnc(N)n1
O=C(O)c1ccccc1Cl,Cc1ccnc(N)n1
Cc1ccccc1C(=O)O,ON=Cc1ccnc2ccccc12
COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1C2,N#CC(C#N)=C(C#N)C#N
O=C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCc1cccnc1)C(=O)NCc1cccnc1
Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,O=C1C2CCCN2C(=O)C2CCCN12
O=C(O)c1ccc(O)cc1,CN(C)c1ccc(C=O)cc1
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,CN(C)c1ccc(C=O)cc1
CC(=O)c1c2ccccc2cc2ccccc12,O=C(O)c1c(F)c(F)c(Br)c(F)c1F
CC(=O)c1c2ccccc2cc2ccccc12,N#Cc1cc(C#N)c(C#N)cc1C#N
CC(=O)c1c2ccccc2cc2ccccc12,Oc1c(F)c(F)c(O)c(F)c1F
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,CC(=O)c1c2ccccc2cc2ccccc12
CC(N)=O,O=C(O)CC(=O)O
CNC=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O
O=C(O)CCCCCCCC(=O)O,c1cc(-c2ccncc2)ccn1
ON=Cc1c(O)ccc2ccccc12,c1cc(-c2ccncc2)ccn1
C1N2CN3CN1CN(C2)C3,ON=Cc1c(O)ccc2ccccc12
O=C(O)CCCCC(=O)O,Cc1ccc(-c2nc(N)nc(N)n2)cc1
COc1cc2cc3cc(OC)c(OC)cc3cc2cc1OC,Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F
COc1cc2cc3cc(OC)c(OC)cc3cc2cc1OC,O=C1c2c(F)c(F)c(F)c(F)c2C(=O)c2c(F)c(F)c(F)c(F)c21
CN(C)c1ccc(N(C)C)cc1,Fc1c(F)c(F)c2c(F)c3c(F)c(F)c(F)c(F)c3c(F)c2c1F
Nc1cc([N+](=O)[O-])ccc1O,CN(C)c1ccc(C=Nc2ccccc2C(=O)O)cc1
NC(N)=O,Nc1cc([N+](=O)[O-])ccc1O
C=Cc1ccncc1,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
C1CN2CCN1CC2,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
C1CSCCS1,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN(C)c1ccc(C=O)cc1
O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,CN(C)c1ccc(C=O)cc1
O=C(O)C(=O)O,CN(C)c1ccc(C=O)cc1
O=C(O)C=CC(=O)O,CN(C)c1ccc(C=O)cc1
O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CN(C)c1ccc(C=O)cc1
C1N2CN3CN1CN(C2)C3,O=C(O)CCC(=O)O
O=C(O)c1cc(O)c(O)c(O)c1,CN1CC(=Cc2ccncc2)C(=O)C(=Cc2ccncc2)C1
CCCCCOc1ccc(C(=O)O)cc1,C(=Cc1ccncc1)c1ccncc1
C(=Cc1ccncc1)c1ccncc1,CCCCCCOc1ccc(C(=O)O)cc1
Nc1nc(=O)[nH]cc1F,Nc1nc(N)nc(N)n1
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=c1ccc2ccccc2o1
O=C1CCC(=O)N1Br,c1cc(-c2ccncc2)ccn1
C(C=Cn1ccnc1)=Cn1ccnc1,COc1cc(O)cc(O)c1
O=C(O)CCC(=O)O,c1cc(CSc2ccncc2)ccn1
CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,Oc1ccc(Br)cc1
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,c1c[nH]nn1
C=C(CC(=O)O)C(=O)O,Cc1cc(C)nc(N)n1
c1ccc2c(c1)[nH]c1c3ccccc3[nH]c21,CC1=CC(=NC#N)C(C)=CC1=NC#N
Cc1cc(=C(C#N)C#N)c(C)cc1=C(C#N)C#N,c1ccc2c(c1)[nH]c1c3ccccc3[nH]c21
N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,COc1ccc2sc3c4cc(OC)ccc4sc3c2c1
O=C(O)CCCCC(=O)O,Nc1nc(N)nc(-c2ccc(Br)cc2)n1
N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,COc1ccc2sc3c4cc(OC)ccc4sc3c2c1
COc1ccc2sc3c4cc(OC)ccc4sc3c2c1,N#CC(C#N)=c1cc(F)c(=C(C#N)C#N)cc1F
COc1cc(OC)nc(N)n1,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1
O=S(=O)(NS(=O)(=O)c1ccc(I)cc1)c1ccc(I)cc1,CNC(=O)N(C)C
CNC(=O)N(C)C,Cc1ccc(S(=O)(=O)NS(=O)(=O)c2ccc(C)cc2)cc1
On1nnnc1-c1nnnn1O,Nn1ccnn1
O=C(O)c1sccc1Cl,c1cc(-c2ccncc2)ccn1
O=C1c2c(Cl)ccc([N+](=O)[O-])c2C(=O)c2c(Cl)ccc([N+](=O)[O-])c21,Cc1cccc2c1sc1c(C)cccc12
COc1ccc(-c2cc3ccccc3o2)cc1,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O
C(#Cc1ccccc1C#Cc1ccccc1)c1ccccc1,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F
CC(C)(C)[PH](=O)c1ccccc1,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12
N#CC(C#N)=c1c2ccc(I)cc2c(=C(C#N)C#N)c2ccc(I)cc12,c1ccc2cc3ccccc3cc2c1
N#CC(C#N)=c1c2ccc(I)cc2c(=C(C#N)C#N)c2ccc(I)cc12,c1cc2ccc3cccc4ccc(c1)c2c34
N#CC(C#N)=c1c2ccc(I)cc2c(=C(C#N)C#N)c2ccc(I)cc12,C1=CSC(=C2SC=CS2)S1
O=C(O)c1ccc2cc(O)ccc2c1,c1cc(-c2ccncc2)ccn1
O=C1NS(=O)(=O)c2ccccc21,Cc1cc(C)[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1
Cc1ccccc1C(=O)O,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
NC(N)=S,Cc1cnc(C)cn1
NC(N)=S,Cc1cnccn1
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Cc1ccc2c(c1)CN1CN2Cc2cc(C)ccc21
CCOC(=O)C(C)=Cc1ccncc1,Oc1cc(O)c(Br)cc1Br
Cc1cc(O)cc(O)c1,CCOC(=O)C=C(C)c1ccncc1
CCOC(=O)C=C(C)c1ccncc1,Oc1cc(O)c(I)cc1I
Cc1nc(C)c(C)nc1C,Cc1cc(O)cc(O)c1
CCCCOc1cc(C=Cc2ccncc2)c(OCCCC)cc1C=Cc1ccncc1,Fc1c(F)c(I)c(F)c(F)c1I
c1cnc2c(c1)ccc1cccnc12,Fc1c(F)c(N=Nc2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br
Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,CCCCCc1ccc(-c2ccc(C#N)cc2)cc1
N#Cc1ccc(N=Nc2ccc(C#N)cc2)cc1,Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
Fc1c(F)c(N=Nc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,O=[N+]([O-])c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
c1cc(CCc2ccncc2)ccn1,Ic1ccc(I)cc1
c1cc(N=Nc2ccncc2)ccn1,O=C(O)c1cc(C(=O)O)cc(-c2cc(C(=O)O)cc(C(=O)O)c2)c1
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,O=C(NN=Cc1ccncc1)c1ccncc1
O=C1C(O)=C(Cl)C(=O)C(O)=C1Cl,O=c1cccc[nH]1
FC(F)(I)C(F)(F)I,c1cc(-c2ccncc2)ccn1
FC(F)(I)C(F)(F)I,C(=Cc1ccncc1)c1ccncc1
O=C(O)c1ccc([N+](=O)[O-])cc1,CCc1cccnc1
N#Cc1cc(C#N)c(C#N)cc1C#N,COc1cc(C(=O)O)ccc1O
COc1ccc(C(=O)C=Cc2ccc3ccc4cccc5ccc2c3c45)cc1,N#Cc1cc(C#N)c(C#N)cc1C#N
CC1CCCC(C)N1,OC1(C#CC2(O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21
CC1CCCCN1,OC1(C#CC2(O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21
CC1CNCC(C)C1,OC1(C#CC2(O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21
CC1CCCNC1,OC1(C#CC2(O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21
CC1CCNCC1,OC1(C#CC2(O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21
FC(F)(I)C(F)(F)I,C=C(C)C(=O)OCCCCCCOc1ccc(C=Cc2ccncc2)cc1
Fc1c(F)c(I)c(F)c(F)c1I,C=C(C)C(=O)OCCCCCCOc1ccc(C=Cc2ccncc2)cc1
O=C(Nc1ccccc1)Nc1ccccc1,O=C(Nc1c(F)c(F)c(F)c(F)c1F)Nc1c(F)c(F)c(F)c(F)c1F
CC(C)(NC(=O)NCc1ccncc1)c1cccc(C(C)(C)NC(=O)NCc2ccncc2)c1,Cc1ccncc1
Cc1cccnc1,CC(C)(NC(=O)NCc1ccncc1)c1cccc(C(C)(C)NC(=O)NCc2ccncc2)c1
CC(C=CN1CCCCCC1=O)N1CCCCCC1=O,Fc1c(F)c(I)c(F)c(F)c1I
Cc1cc(C(Br)Br)nc2nc(NC(=O)c3ccccc3)ccc12,O=C1CCC(=O)N1
O=C(O)CNc1ccccc1C(=O)O,N#Cc1ccncc1
O=C(O)CNc1ccccc1C(=O)O,COC(=O)c1ccncc1
O=C(O)CNc1ccccc1C(=O)O,O=C(c1ccccc1)c1ccncc1
O=C(O)CNc1ccccc1C(=O)O,c1cc(-c2ccncc2)ccn1
CCCOc1ccc(N=Nc2ccncc2)cc1,Oc1ccc(O)cc1
Oc1cccc(O)c1,CCCOc1ccc(N=Nc2ccncc2)cc1
CCCCCCOc1ccc(N=Nc2ccncc2)cc1,Oc1ccc(O)cc1
CCCCCCOc1ccc(N=Nc2ccncc2)cc1,Oc1ccccc1O
CCCCCCCCOc1ccc(N=Nc2ccncc2)cc1,Oc1cccc(O)c1O
CCCCCCOc1ccc(N=Nc2ccncc2)cc1,Oc1cccc(O)c1
CCOC(=O)C(O)c1ccccc1,O=C(O)C(O)c1ccccc1
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,N#Cc1cc(C#N)c(C#N)cc1C#N
O=C(O)Cc1ccccc1,c1ccc2nc3ccccc3cc2c1
O=C(O)Cc1ccccc1,NC(=O)c1ccncc1
Cc1ccc(N=C2C=C(c3ccncc3)N(c3ccc(C)cc3)C2(C)O)cc1,O=C(O)c1ccncc1
NC(N)=O,O=C(O)c1ccccc1[N+](=O)[O-]
NC(=O)c1cccnc1,Nc1ccccc1C(=O)O
COc1cccc(C(=O)O)c1,NC(=O)c1ccncc1
NC(N)=O,O=C(O)c1cccc([N+](=O)[O-])c1
Nc1ccccc1C(=O)O,NC(=O)c1ccncc1
O=C(O)c1cccc(F)c1,NC(=O)c1ccccc1
O=C(O)c1ccccc1F,c1cc(-c2ccncc2)ccn1
O=C(O)c1ccccc1[N+](=O)[O-],NC(=O)c1ccccc1
IC#Cc1cccc2cc3cccc(C#CI)c3cc12,c1cc(-c2ccncc2)ccn1
c1cc(N=Nc2ccncc2)ccn1,IC#Cc1cccc2cc3cccc(C#CI)c3cc12
c1cc(CCc2ccncc2)ccn1,IC#Cc1cccc2cc3cccc(C#CI)c3cc12
IC#Cc1cccc2cc3cccc(C#CI)c3cc12,C(=Cc1ccncc1)c1ccncc1
O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,c1cc(-c2ccncc2)ccn1
CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3nc4cc(C(C)(C)C)cc(C(C)(C)C)c4o3)nc2c1
Cc1ccc(C=C(C#N)c2ccc(C(C#N)=Cc3ccc(C)cc3)cc2)cc1,N#CC(=Cc1ccc(C=C(C#N)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
O=C(O)c1cccc(O)c1,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCn1ccnc1)C(=O)N(CCCn1ccnc1)C3=O
O=C1NC(c2ccco2)=C2C(=O)NC(c3ccco3)=C12,CCCCCCCCC(=O)O
O=C1NC(c2cccs2)=C2C(=O)NC(c3cccs3)=C12,CCCCCCCCCCCC(=O)O
C1N2CN3CN1CN(C2)C3,O=C(O)c1ccccc1
Oc1c(F)c(F)c(F)c(F)c1F,O=C(Oc1cc(OC(=O)c2ccccc2)cc(OC(=O)c2ccccc2)c1)c1ccccc1
Cc1cc(C)n(-c2nnc(-n3nc(C)cc3C)nn2)n1,O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-]
Cc1cc(C)n(-c2nnc(-n3nc(C)cc3C)nn2)n1,O=[N+]([O-])c1nn[nH]n1
N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,c1ccc2cc3ccccc3cc2c1
N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,c1ccc2cc3cc4ccccc4cc3cc2c1
N#Cc1cc(C#N)c(C#N)cc1C#N,COc1ccc(C2=NN(C(C)=O)C(c3c4ccccc4cc4ccccc34)C2)cc1
CC(=O)N1N=C(c2cccs2)CC1c1c2ccccc2cc2ccccc12,N#Cc1cc(C#N)c(C#N)cc1C#N
O=C(O)COc1ccc2ccccc2c1,Nc1ccc([N+](=O)[O-])cn1
